t, omega, theta, x, y
3.0700000000000003, 72.0, 127.44, -0.034045469350149356, 0.0920293759121093
3.08, 72.0, 128.16, -0.034690874850871724, 0.09152874808888023
3.09, 72.0, 128.87999999999997, -0.0353299384838955, 0.09102004960185654
3.1, 72.0, 129.6, -0.03596255933366483, 0.0905033607804263
3.11, 72.0, 130.31999999999996, -0.03658863750201384, 0.08997876321574413
3.12, 72.0, 131.04, -0.037208074123942156, 0.08944633974784676
3.13, 72.0, 131.76, -0.03782077138322635, 0.08890617445257185
3.14, 72.0, 132.48, -0.03842663252786658, 0.0883583526282813
3.15, 72.0, 133.2, -0.03902556188536475, 0.08780296078239176
3.16, 72.0, 133.92, -0.039617464877832305, 0.08724008661771396
3.17, 72.0, 134.64, -0.04020224803692519, 0.08666981901860354
3.18, 72.0, 135.35999999999999, -0.04077981901860352, 0.08609224803692522
3.19, 72.0, 136.07999999999998, -0.04135008661771393, 0.08550746487783234
3.2, 72.0, 136.8, -0.041912960782391755, 0.08491556188536475
3.21, 72.0, 137.51999999999998, -0.042468352628281296, 0.0843166325278666
3.22, 72.0, 138.24, -0.04301617445257184, 0.08371077138322636
3.23, 72.0, 138.95999999999998, -0.04355633974784673, 0.08309807412394218
3.24, 72.0, 139.68, -0.04408876321574412, 0.08247863750201387
3.25, 72.0, 140.39999999999998, -0.04461336078042627, 0.08185255933366486
3.2600000000000002, 72.0, 141.12, -0.045130049601856514, 0.08121993848389553
3.27, 72.0, 141.84, -0.04563874808888023, 0.08058087485087173
3.2800000000000002, 72.0, 142.56, -0.0461393759121093, 0.07993546935014934
3.29, 72.0, 143.28, -0.046631854016606966, 0.07928382389873874
3.3000000000000003, 72.0, 144.0, -0.047116104634371575, 0.07862604139901076
3.31, 72.0, 144.72, -0.047592051296616956, 0.0779622257224474
3.3200000000000003, 72.0, 145.44, -0.048059618845847786, 0.07729248169323916
3.33, 72.0, 146.16, -0.048518733447727815, 0.07661691507173224
3.34, 72.0, 146.87999999999997, -0.048969322602739195, 0.07593563253772752
3.35, 72.0, 147.6, -0.04941131515763098, 0.07524874167363478
3.36, 72.0, 148.31999999999996, -0.04984464131665494, 0.07455635094748427
3.37, 72.0, 149.04, -0.050269232652587384, 0.07385856969579793
3.38, 72.0, 149.76, -0.05068502211753429, 0.07315550810632446
3.39, 72.0, 150.48, -0.05109194405351917, 0.07244727720063895
3.4, 72.0, 151.2, -0.051489934202851126, 0.07173398881661151
3.41, 72.0, 151.92, -0.05187892971827195, 0.07101575559074663
3.42, 72.0, 152.64, -0.05225886917288039, 0.07029269094039672
3.43, 72.0, 153.35999999999999, -0.05262969256983213, 0.06956490904585212
3.44, 72.0, 154.07999999999998, -0.0529913413518141, 0.06883252483231066
3.45, 72.0, 154.8, -0.05334375841029127, 0.06809565395172971
3.46, 72.0, 155.51999999999998, -0.053686888094524716, 0.06735441276456347
3.47, 72.0, 156.24, -0.05402067622035964, 0.06660891832138807
3.48, 72.0, 156.95999999999998, -0.05434507007878156, 0.06585928834441818
3.49, 72.0, 157.68, -0.054660018444239775, 0.06510564120891707
3.5, 72.0, 158.39999999999998, -0.05496547158273632, 0.0643480959245041
3.5100000000000002, 72.0, 159.12, -0.05526138125967978, 0.0635867721163613
3.52, 72.0, 159.84, -0.055547700747501816, 0.06282179000634361
3.5300000000000002, 72.0, 160.56, -0.05582438483303619, 0.06205327039399412
3.54, 72.0, 161.28, -0.056091389824658375, 0.061281334637468626
